race_id,driver_id,position,time_ms,lap
967,821,17,113705,60
967,822,11,87943,71
967,825,14,88126,71
967,826,13,88642,71
967,828,20,91265,11
967,830,3,87044,71
967,831,9,88424,71
967,832,6,87495,71
967,835,19,141171,20
967,836,15,88420,71
967,839,12,88849,71
968,1,1,107213,55
968,3,2,106912,55
968,4,10,108325,55
968,8,6,109366,55
968,13,9,108412,55
968,18,20,152619,12
968,20,3,106605,55
968,154,11,107730,55
968,807,7,107925,55
968,815,8,108671,55
968,817,5,106969,55
968,821,12,107746,55
968,822,11,111661,6
968,825,22,111265,5
968,826,16,109251,14
968,828,15,107955,54
968,830,4,106588,55
968,831,16,108356,54
968,832,15,118910,41
968,835,17,108304,54
968,836,14,107883,54
968,839,13,106488,54
969,1,2,88142,57
969,4,10,92485,50
969,8,4,88982,57
969,13,6,94451,57
969,20,1,88709,57
969,154,7,90492,13
969,807,11,89396,56
969,815,7,88336,56
969,817,17,89708,25
969,822,3,87507,57
969,825,15,87568,46
969,826,9,88211,56
969,828,14,96505,21
969,830,5,90029,57
969,832,8,88710,56
969,835,16,104405,15
969,838,13,89652,55
969,839,10,89336,56
969,840,13,105188,40
969,841,12,90893,55
970,1,1,96747,56
970,4,8,102387,33
970,8,5,97841,56
970,13,14,96594,55
970,20,2,96144,56
970,154,11,98047,55
970,807,12,99257,55
970,815,9,96531,55
970,817,4,98795,56
970,822,6,96950,56
970,825,8,100561,55
970,826,11,100090,18
970,828,15,100139,55
970,830,3,98387,56
970,832,7,98525,56
970,835,13,98400,55
970,838,18,140116,17
970,839,10,97036,55
970,841,17,156151,3
971,1,2,94920,57
971,4,14,123409,54
971,8,4,95054,57
971,13,6,95109,57
971,20,1,95048,57
971,154,8,96424,57
971,807,9,95679,57
971,815,7,96474,57
971,817,5,95875,57
971,822,3,95159,57
971,825,15,99244,8
971,826,12,97867,56
971,828,14,96760,50
971,830,4,99289,11
971,832,10,101198,12
971,835,13,96760,56
971,836,11,97775,56
971,839,10,108507,57
971,840,16,97272,12
972,1,4,101979,52
972,8,3,100369,52
972,13,9,102353,51
972,20,2,98728,52
972,807,8,98418,52
972,815,6,98755,52
972,817,17,140543,5
972,822,1,98871,52
972,825,13,99844,51
972,826,12,98334,51
972,828,15,99944,51
972,830,5,98543,52
972,832,10,98858,51
972,836,16,110912,50
972,838,14,99889,51
972,839,7,98868,52
972,840,11,99966,51
973,1,1,85188,66
973,4,12,83894,64
973,13,13,86472,64
973,20,2,84916,66
973,154,10,87830,65
973,807,6,88116,65
973,815,4,86748,65
973,817,3,87030,66
973,822,3,85851,38
973,825,14,111292,64
973,826,9,87015,65
973,828,11,86755,64
973,830,19,160999,1
973,832,8,87346,65
973,835,15,87339,64
973,836,7,87388,65
973,838,15,90790,32
973,839,5,86739,65
973,840,16,92444,64
974,1,7,79771,78
974,8,2,76958,78
974,13,9,79061,78
974,18,19,80954,57
974,20,1,78456,78
974,154,8,78964,78
974,807,10,78183,15
974,815,13,74946,78
974,817,3,76697,78
974,822,4,76826,78
974,825,10,78941,78
974,826,9,79569,71
974,828,16,110033,63
974,830,5,77041,78
974,832,6,77974,78
974,835,11,78184,78
974,836,18,79783,57
974,838,10,108053,66
974,839,12,77988,78
974,840,15,76075,71
975,1,1,78355,70
975,4,10,78341,66
975,8,7,77580,70
975,20,4,74719,70
975,154,10,77357,69
975,807,8,77259,70
975,815,5,77253,70
975,817,3,76603,70
975,822,2,78396,70
975,825,12,76755,69
975,826,17,86547,54
975,828,13,77922,69
975,830,2,77285,10
975,835,11,77117,69
975,836,15,78545,68
975,838,14,76774,69
975,839,6,76982,70
975,840,9,78033,69
976,1,5,103523,51
976,4,9,109585,51
976,8,14,111833,46
976,13,14,129019,25
976,20,4,104040,51
976,154,13,109783,50
976,807,5,112901,24
976,815,15,116586,39
976,817,1,106117,51
976,822,2,103925,51
976,825,7,108715,51
976,826,11,108394,9
976,828,11,108361,51
976,830,8,138011,12
976,832,8,108805,51
976,835,19,175547,7
976,836,10,108637,51
976,838,12,108236,51
976,839,6,107240,51
976,840,3,105375,51
977,1,4,68781,71
977,4,19,96711,1
977,8,5,68701,71
977,13,9,69082,70
977,20,2,68358,71
977,154,6,75270,71
977,807,13,69738,70
977,815,7,72496,70
977,817,3,68051,71
977,822,1,68391,71
977,825,16,94250,29
977,826,16,68690,68
977,828,15,73460,69
977,832,14,86388,44
977,835,11,68837,70
977,836,14,69841,70
977,838,12,68874,70
977,839,8,68924,70
977,840,10,69293,70
978,1,1,97212,51
978,4,16,108564,32
978,8,3,93825,51
978,13,10,94205,50
978,20,7,121681,51
978,154,13,92850,50
978,807,6,94529,51
978,815,9,94347,50
978,817,5,93838,51
978,822,2,94613,51
978,825,12,94290,50
978,826,15,94441,50
978,828,14,94181,50
978,830,4,90678,51
978,836,17,95442,50
978,838,11,93962,50
978,839,8,94214,50
978,840,16,95408,50
979,1,4,90120,70
979,4,6,82662,70
979,8,2,80461,70
979,20,1,81072,70
979,154,16,87759,20
979,807,14,99784,67
979,814,18,95453,60
979,815,8,83651,69
979,822,3,81837,70
979,825,11,82973,69
979,826,12,83184,69
979,828,16,82388,68
979,830,5,81222,70
979,832,7,86063,69
979,835,13,82509,69
979,836,15,84985,68
979,838,10,82424,69
979,839,9,82521,69
979,840,14,83529,69
980,1,1,109961,5
980,4,8,117694,1
980,8,4,111168,10
980,13,8,109701,35
980,20,2,109911,10
980,154,7,109974,44
980,807,7,117591,1
980,815,11,119492,1
980,817,6,116278,1
980,822,3,110998,4
980,825,15,110565,44
980,826,12,110560,44
980,828,18,113570,11
980,830,5,115640,1
980,832,10,110469,44
980,835,13,120992,1
980,836,20,129424,1
980,838,12,112959,15
980,839,9,113560,3
980,840,15,121979,1
981,1,1,84462,53
981,4,15,98627,50
981,8,5,86700,53
981,13,8,87232,53
981,20,3,84726,53
981,154,15,85704,52
981,807,13,86535,52
981,815,9,87099,53
981,817,4,84047,53
981,822,2,83722,53
981,825,11,86272,52
981,826,12,85997,52
981,828,18,114743,49
981,830,10,85687,52
981,832,14,86784,52
981,835,17,93957,29
981,836,16,87463,51
981,838,13,104985,33
981,839,6,85652,53
981,840,7,86965,53
982,1,1,106674,58
982,4,17,150342,8
982,13,11,107055,58
982,154,9,108375,58
982,807,13,119867,48
982,815,5,107681,58
982,817,2,106707,58
982,822,3,106726,58
982,825,12,139600,50
982,826,11,130512,10
982,828,14,112496,35
982,832,4,107843,58
982,835,6,108227,58
982,836,12,109061,56
982,838,7,107207,58
982,839,10,108142,58
982,840,8,108699,58
983,1,2,96932,56
983,4,11,96501,55
983,13,9,98390,55
983,20,4,101345,56
983,154,13,97243,55
983,807,16,96321,55
983,815,6,96453,56
983,817,3,96589,56
983,822,5,98047,56
983,825,12,98110,55
983,828,18,96630,54
983,830,1,95576,56
983,832,9,113373,29
983,835,15,97655,55
983,836,17,97029,55
983,838,7,98560,55
983,839,10,99580,55
983,840,8,99836,55
983,842,14,97914,55
984,1,1,94495,53
984,4,11,97354,52
984,8,5,93249,53
984,13,10,98255,52
984,20,15,103903,4
984,154,9,95466,53
984,807,11,101635,40
984,815,7,95859,53
984,817,3,93738,53
984,822,4,93578,53
984,825,8,95514,53
984,828,14,98596,7
984,830,2,94898,53
984,835,12,94774,52
984,836,15,97208,51
984,838,14,93870,52
984,839,6,94898,53
984,840,14,95084,45
984,842,13,94836,52
985,1,2,102142,1
985,4,7,106514,1
985,8,6,105630,1
985,13,9,107966,1
985,20,1,100829,1
985,154,12,109852,1
985,807,16,112832,1
985,815,10,108612,1
985,817,4,103767,1
985,822,3,103357,1
985,825,18,114387,1
985,826,11,109153,1
985,828,14,111162,1
985,830,13,110010,1
985,832,8,107304,1
985,836,19,114984,1
985,838,17,114144,1
985,839,5,104961,1
985,840,15,111858,1
985,843,20,115112,1
986,1,9,80703,70
986,4,10,81196,70
986,8,3,81695,71
986,13,11,81682,70
986,20,4,81641,71
986,154,15,81570,69
986,807,8,83844,24
986,815,7,80995,70
986,817,16,104795,5
986,822,2,80309,71
986,825,8,81570,70
986,828,15,89838,55
986,830,1,80804,71
986,832,16,87284,59
986,836,14,86031,69
986,838,12,81514,70
986,839,5,81263,70
986,840,6,81595,70
986,842,13,80859,70
986,843,11,82628,30
987,1,4,73168,71
987,4,8,75716,71
987,8,3,72809,71
987,13,7,75619,71
987,20,1,72971,71
987,154,15,73799,69
987,807,10,73949,70
987,815,9,75539,71
987,817,6,72029,71
987,822,2,73274,71
987,828,13,73666,70
987,830,5,72637,71
987,832,11,74255,70
987,836,14,77183,70
987,840,16,71862,69
987,842,12,75181,70
987,843,17,81791,40
988,1,2,103780,55
988,4,9,101669,54
988,8,4,103576,55
988,13,10,103048,54
988,20,3,100770,55
988,154,11,105079,54
988,807,6,103910,55
988,815,7,103204,55
988,817,4,124766,20
988,822,1,104685,55
988,825,13,104285,54
988,828,17,104092,54
988,830,5,102822,55
988,832,7,105812,31
988,836,14,104770,54
988,838,12,105046,54
988,839,8,105806,55
988,840,18,103327,54
988,842,16,104313,54
988,843,15,104741,54
989,1,1,94233,1
989,4,10,101528,1
989,8,2,95474,1
989,20,3,96194,1
989,154,6,98450,1
989,807,7,99077,1
989,815,12,102341,1
989,817,8,99600,1
989,822,15,103824,1
989,825,4,97107,1
989,828,16,104674,1
989,830,5,97684,1
989,832,9,100565,1
989,838,11,101951,1
989,839,13,102906,1
989,840,14,103434,1
989,842,17,105060,1
989,843,20,125584,1
989,844,18,105584,1
989,845,19,106494,1
990,1,10,103446,1
990,4,9,102922,1
990,8,3,97661,1
990,20,1,95238,1
990,154,16,106740,1
990,807,8,102566,1
990,815,20,109038,1
990,817,4,98684,1
990,822,2,96705,1
990,825,6,100943,1
990,828,14,105617,1
990,830,11,103654,1
990,832,13,105131,1
990,838,18,107506,1
990,839,7,102078,1
990,840,15,106109,1
990,842,5,100323,1
990,843,12,104598,1
990,844,17,106956,1
990,845,19,108105,1
991,1,5,97750,56
991,4,7,97234,56
991,8,3,97144,56
991,20,8,99232,56
991,154,18,97990,56
991,807,6,96881,56
991,815,12,101593,56
991,817,1,96741,56
991,822,2,97235,56
991,825,10,98633,56
991,828,17,99212,56
991,830,4,97265,56
991,832,9,98880,56
991,838,13,98681,56
991,839,11,98763,56
991,840,14,99276,56
991,842,15,98916,56
991,843,20,105667,51
991,844,19,100250,56
991,845,16,98969,56
992,1,1,106842,51
992,4,7,108301,51
992,8,2,106675,51
992,20,4,106755,51
992,154,6,124606,42
992,807,5,108867,10
992,815,3,106206,51
992,817,5,105602,39
992,822,1,106833,48
992,825,13,111293,51
992,828,11,107925,51
992,830,4,121646,39
992,832,5,107183,51
992,838,9,108219,51
992,840,8,110050,51
992,842,12,111493,51
992,843,10,108288,51
992,844,6,107632,51
993,1,1,80393,66
993,4,8,81059,65
993,8,11,130735,25
993,20,4,79640,66
993,815,9,85352,64
993,817,5,81678,66
993,822,2,80478,66
993,825,6,82366,65
993,828,13,84541,64
993,830,3,81202,66
993,832,7,81890,65
993,838,13,85532,45
993,839,15,82319,38
993,840,11,82894,64
993,843,12,86305,64
993,844,10,83706,64
993,845,14,83323,63
994,1,3,78736,78
994,4,8,82363,52
994,8,4,78358,78
994,20,2,78262,78
994,154,15,81209,77
994,807,8,79154,78
994,815,12,78745,78
994,817,1,78386,78
994,822,5,78407,78
994,825,13,79295,78
994,828,11,79184,78
994,830,9,79142,78
994,832,10,79538,78
994,838,14,77631,77
994,839,6,79547,78
994,840,17,80150,76
994,842,7,79179,78
994,843,11,78393,70
994,844,12,78517,70
994,845,16,75400,77
995,1,5,74983,68
995,4,11,78944,40
995,8,6,74791,68
995,20,1,74685,68
995,154,12,75498,67
995,807,7,76441,67
995,815,14,75448,67
995,817,4,75252,68
995,822,2,74965,68
995,825,13,77044,67
995,828,15,78478,66
995,830,3,74262,68
995,832,8,75881,67
995,838,16,76521,66
995,839,9,75869,67
995,842,11,75699,67
995,844,10,75938,67
995,845,17,82310,66
996,1,1,106304,53
996,4,16,119376,50
996,8,3,98312,53
996,20,5,95239,53
996,154,11,103172,52
996,807,9,96717,53
996,815,11,98480,27
996,817,4,99940,53
996,822,7,96111,53
996,825,6,95636,53
996,828,13,98177,52
996,830,2,105995,53
996,832,8,98399,53
996,838,12,97982,52
996,840,14,100714,48
996,843,14,96928,52
996,844,10,96405,53
996,845,15,100198,52
997,1,4,68439,62
997,4,8,69167,70
997,8,2,66957,71
997,20,3,67183,71
997,154,4,69176,70
997,807,12,74107,11
997,815,7,77214,70
997,817,4,67943,53
997,822,2,69803,13
997,825,5,68476,70
997,828,10,72861,70
997,830,1,67623,71
997,832,12,70886,70
997,838,15,84589,65
997,839,6,70205,70
997,840,13,69229,69
997,842,11,70726,70
997,843,15,90779,54
997,844,9,69867,70
997,845,14,71097,69
998,1,2,91245,52
998,4,8,93482,52
998,8,3,91165,52
998,20,1,91594,52
998,154,11,134474,37
998,807,6,93784,52
998,815,11,94147,52
998,817,5,92283,52
998,822,4,92248,52
998,825,9,96136,52
998,828,14,94770,31
998,830,12,107567,46
998,832,12,133742,37
998,838,12,93656,52
998,839,7,93879,52
998,840,13,93957,52
998,842,10,94381,52
998,843,20,174472,1
998,844,8,95269,18
998,845,14,94620,52
999,1,1,75808,67
999,4,16,82613,65
999,8,3,76226,67
999,20,1,89270,51
999,154,6,77104,67
999,807,5,78698,67
999,815,7,79445,67
999,817,6,78420,27
999,822,2,76318,67
999,825,12,78002,67
999,828,9,78337,67
999,830,4,75879,67
999,832,10,78557,67
999,838,13,77537,67
999,839,8,78380,67
999,840,13,115402,53
999,842,14,77762,66
999,843,11,78268,67
999,844,15,78043,66
999,845,14,111495,51
1000,1,1,82090,70
1000,4,8,83281,69
1000,8,3,81027,70
1000,20,2,80056,70
1000,154,10,84111,69
1000,807,12,81261,69
1000,815,14,83997,69
1000,817,4,83359,70
1000,822,5,87306,70
1000,825,7,84421,69
1000,828,15,85701,68
1000,830,5,83985,5
1000,832,9,84255,69
1000,838,9,86939,49
1000,839,13,83160,69
1000,840,17,85916,68
1000,842,6,81982,70
1000,843,11,83573,69
1000,845,16,85900,68
1001,1,2,109806,44
1001,8,16,152947,8
1001,20,1,109749,44
1001,154,7,109338,44
1001,815,5,108562,44
1001,817,16,115261,28
1001,822,4,106981,44
1001,825,8,108340,44
1001,828,10,108986,43
1001,830,3,108380,44
1001,832,11,109384,43
1001,838,15,109179,43
1001,839,6,108447,44
1001,840,13,110068,43
1001,842,9,109693,44
1001,843,14,109123,43
1001,845,12,109604,43
1002,1,1,86125,53
1002,4,18,105377,9
1002,8,2,86833,53
1002,20,5,82914,53
1002,154,6,84313,53
1002,807,14,84987,52
1002,815,8,84625,53
1002,817,11,86235,23
1002,822,4,84256,53
1002,825,17,87303,52
1002,828,16,83827,52
1002,830,3,83881,53
1002,832,9,85023,53
1002,838,13,84899,52
1002,839,7,84676,53
1002,840,10,85456,52
1002,842,15,85293,52
1002,844,12,84504,52
1002,845,11,83768,52
1003,1,1,104707,61
1003,4,7,108763,61
1003,8,5,106825,61
1003,20,3,107975,61
1003,154,13,107781,60
1003,807,10,106563,60
1003,815,16,106706,60
1003,817,6,106774,61
1003,822,4,106891,61
1003,825,18,114270,59
1003,828,11,107382,60
1003,830,2,105035,61
1003,832,8,107255,60
1003,838,12,106793,60
1003,840,15,106594,60
1003,842,14,108796,60
1003,843,17,118462,60
1003,844,9,106184,60
1003,845,19,116698,59
1004,1,1,96403,53
1004,4,14,101112,52
1004,8,4,98671,53
1004,20,3,98583,53
1004,154,11,98354,52
1004,807,12,99108,52
1004,815,10,98812,52
1004,817,6,99395,53
1004,822,2,96688,53
1004,825,8,98015,52
1004,828,13,98955,52
1004,830,5,98246,53
1004,832,17,105229,51
1004,838,16,100549,51
1004,839,9,98366,52
1004,840,15,100842,52
1004,842,19,135482,4
1004,843,20,172468,4
1004,844,7,101031,53
1004,845,18,104037,51
1005,1,1,93934,53
1005,4,14,97460,52
1005,8,5,98406,53
1005,20,6,92318,53
1005,154,8,95202,53
1005,807,19,106337,37
1005,815,7,94563,53
1005,817,4,94619,53
1005,822,2,93437,53
1005,825,20,110631,8
1005,828,12,97500,52
1005,830,3,93863,53
1005,832,10,95075,52
1005,838,15,96978,52
1005,839,9,95256,53
1005,840,17,96070,52
1005,842,11,99236,52
1005,843,13,97537,52
1005,844,18,94990,38
1005,845,16,94355,52
1006,1,3,99033,56
1006,4,20,133811,1
1006,8,1,100338,56
1006,20,4,98708,56
1006,154,19,149206,2
1006,807,6,101837,56
1006,815,10,102670,56
1006,817,4,101214,8
1006,822,5,102673,56
1006,825,9,103413,56
1006,828,12,100352,55
1006,830,2,99494,56
1006,832,7,101922,56
1006,838,13,100439,55
1006,839,8,103142,56
1006,840,16,103967,54
1006,842,14,102132,55
1006,843,11,100380,55
1006,844,16,109641,31
1006,845,15,103902,55
1007,1,4,85728,71
1007,4,12,84197,3
1007,8,3,83221,71
1007,20,2,82393,71
1007,154,16,85082,68
1007,807,6,81536,69
1007,815,17,102831,38
1007,817,2,80370,61
1007,822,5,83257,70
1007,825,15,84482,69
1007,828,9,82895,69
1007,830,1,81046,71
1007,832,8,84139,28
1007,838,8,83036,69
1007,839,11,83390,69
1007,840,13,83745,69
1007,842,10,82755,69
1007,843,12,83694,69
1007,844,7,81879,69
1007,845,14,83487,69
1008,1,1,72031,71
1008,4,16,72917,69
1008,8,3,72382,71
1008,20,6,70831,71
1008,154,8,72362,71
1008,807,12,85503,32
1008,815,10,73203,70
1008,817,4,72006,71
1008,822,5,71144,71
1008,825,9,72808,71
1008,828,20,101630,20
1008,830,2,72013,71
1008,832,12,73948,70
1008,838,14,73159,70
1008,839,15,72352,70
1008,840,18,72493,69
1008,842,13,77676,70
1008,843,11,74603,70
1008,844,7,73040,71
1008,845,17,74979,69
1009,1,1,102696,55
1009,4,11,104485,54
1009,8,11,115382,6
1009,20,2,101296,55
1009,154,9,103195,54
1009,815,8,103445,55
1009,817,4,103321,55
1009,822,5,104565,55
1009,825,10,103468,54
1009,828,8,106633,24
1009,830,3,103743,55
1009,832,6,103131,55
1009,838,14,103945,54
1009,839,9,104407,44
1009,840,13,104583,54
1009,842,10,106249,46
1009,843,12,104708,54
1009,844,7,103723,55
1009,845,15,103831,54
1010,1,2,86627,58
1010,8,8,89085,57
1010,9,17,90551,55
1010,20,4,90822,58
1010,154,13,89203,29
1010,807,7,88711,57
1010,815,13,91061,57
1010,817,16,90733,28
1010,822,1,88161,58
1010,825,6,88783,58
1010,826,10,88999,57
1010,830,3,87184,58
1010,832,14,90899,9
1010,840,9,88914,57
1010,841,15,89322,57
1010,842,11,88874,57
1010,844,5,86926,58
1010,846,12,91074,57
1010,847,16,91271,56
1010,848,14,91073,57
1011,1,1,152214,57
1011,8,7,113516,57
1011,9,16,148972,55
1011,20,5,121171,57
1011,154,20,102879,16
1011,807,6,97286,53
1011,815,10,120523,57
1011,817,10,97994,53
1011,822,2,134077,57
1011,825,13,137962,56
1011,826,12,148288,56
1011,830,4,130611,57
1011,832,17,104824,53
1011,840,14,107007,56
1011,841,11,108638,57
1011,842,8,120450,57
1011,844,3,132046,57
1011,846,6,115781,57
1011,847,15,121261,56
1011,848,9,121365,57
1012,1,1,96627,56
1012,8,9,101409,55
1012,9,17,101784,54
1012,20,3,97948,56
1012,154,11,99348,55
1012,807,17,109543,16
1012,815,8,101402,55
1012,817,7,101283,55
1012,822,2,96415,56
1012,825,13,100612,55
1012,826,17,107185,41
1012,830,4,98046,56
1012,832,14,98938,55
1012,840,12,99136,55
1012,841,15,99754,55
1012,842,6,97674,56
1012,844,5,96503,56
1012,846,16,105912,50
1012,847,16,99302,54
1012,848,10,100057,55
1013,1,2,104789,51
1013,8,10,106571,50
1013,9,16,110163,49
1013,20,3,108165,51
1013,154,16,142127,38
1013,807,14,110205,50
1013,815,6,106892,51
1013,817,18,167246,31
1013,822,1,104757,51
1013,825,13,109087,50
1013,826,17,122484,33
1013,830,4,106921,51
1013,832,7,107246,51
1013,840,9,107732,51
1013,841,12,106078,50
1013,842,6,106383,38
1013,844,5,106503,51
1013,846,8,107801,51
1013,847,15,117729,49
1013,848,11,105851,50
1014,1,1,80109,66
1014,8,14,81382,66
1014,9,18,83202,65
1014,20,4,80091,66
1014,154,10,81070,66
1014,807,13,81338,66
1014,815,15,82412,66
1014,817,12,81472,66
1014,822,2,80546,66
1014,825,7,80770,66
1014,826,9,81254,66
1014,830,3,80449,66
1014,832,8,81373,66
1014,840,14,83819,44
1014,841,16,82259,66
1014,842,6,80830,66
1014,844,5,80514,66
1014,846,15,83873,44
1014,847,17,82690,65
1014,848,11,81032,66
1015,1,1,77567,78
1015,8,17,78398,77
1015,9,18,80366,77
1015,20,3,77449,78
1015,154,9,77381,78
1015,807,14,76621,77
1015,815,13,78986,77
1015,817,10,75697,78
1015,822,4,77376,78
1015,825,12,78754,77
1015,826,7,78381,78
1015,830,2,77469,78
1015,832,6,78102,78
1015,840,16,78595,77
1015,841,19,79575,76
1015,842,5,77618,78
1015,844,20,103124,16
1015,846,11,77255,78
1015,847,15,77660,77
1015,848,8,77926,78
1016,1,2,76244,70
1016,8,15,76355,69
1016,9,18,77747,67
1016,20,1,75399,70
1016,154,14,76790,69
1016,807,7,76290,69
1016,815,12,77148,69
1016,817,6,77424,69
1016,822,4,75193,70
1016,825,17,77822,68
1016,826,10,77333,69
1016,830,5,75846,70
1016,832,11,77941,69
1016,840,9,77390,69
1016,841,13,76365,69
1016,842,8,77134,69
1016,844,3,74818,70
1016,846,10,86576,8
1016,847,16,80574,68
1016,848,16,79707,59
1017,1,1,92764,53
1017,8,8,97044,52
1017,9,18,97589,51
1017,20,5,92740,53
1017,154,16,95748,44
1017,807,9,96979,52
1017,815,12,97155,52
1017,817,7,96867,52
1017,822,2,94332,53
1017,825,17,98367,52
1017,826,14,95654,52
1017,830,4,95963,53
1017,832,6,96780,53
1017,840,13,95229,52
1017,841,16,95326,52
1017,842,11,96196,52
1017,844,3,94359,53
1017,846,10,100730,52
1017,847,19,95830,51
1017,848,15,95491,52
1018,1,5,70417,71
1018,8,9,72164,70
1018,9,20,71345,68
1018,20,4,68513,71
1018,154,16,69005,70
1018,807,13,70999,70
1018,815,11,69917,70
1018,817,12,68737,70
1018,822,3,69699,71
1018,825,19,68903,69
1018,826,17,70780,70
1018,830,1,68019,71
1018,832,8,70552,70
1018,840,14,70923,70
1018,841,10,70669,70
1018,842,7,69629,70
1018,844,2,69147,71
1018,846,6,71051,70
1018,847,18,70605,69
1018,848,15,71865,70
1019,1,1,87369,52
1019,8,8,90036,52
1019,9,16,93637,51
1019,20,15,88758,51
1019,154,19,102949,9
1019,807,10,90287,52
1019,815,17,89540,51
1019,817,7,89903,52
1019,822,2,90849,52
1019,825,20,96152,6
1019,826,9,90261,52
1019,830,5,89855,52
1019,832,6,89867,52
1019,840,13,90106,52
1019,841,10,93139,18
1019,842,4,89975,52
1019,844,3,89449,52
1019,846,11,90612,52
1019,847,14,91950,51
1019,848,12,92215,52
1020,1,11,79366,64
1020,8,7,78981,64
1020,9,12,80058,64
1020,20,2,80346,64
1020,154,9,78811,64
1020,807,4,89853,39
1020,815,11,112843,1
1020,817,12,92732,13
1020,822,4,78325,56
1020,825,10,79512,64
1020,826,3,80215,64
1020,830,1,77346,64
1020,832,5,79126,64
1020,840,4,79431,64
1020,841,8,78624,64
1020,842,7,78188,61
1020,844,2,96797,27
1020,846,14,99025,25
1020,847,13,80270,64
1020,848,6,78528,64
1021,1,1,81682,70
1021,8,7,81394,69
1021,9,19,83609,67
1021,20,3,81919,70
1021,154,16,99624,49
1021,807,12,83843,69
1021,815,11,83586,69
1021,817,14,82340,69
1021,822,8,81516,69
1021,825,13,83252,69
1021,826,15,84521,68
1021,830,2,79437,70
1021,832,5,81219,69
1021,840,17,86078,68
1021,841,18,84123,68
1021,842,6,81263,69
1021,844,4,82809,70
1021,846,9,81289,69
1021,847,16,83111,68
1021,848,10,81094,69
1022,1,2,108467,44
1022,8,16,113008,43
1022,9,17,111832,43
1022,20,4,112487,44
1022,154,13,114374,43
1022,807,8,109977,44
1022,815,6,115250,44
1022,817,14,118562,43
1022,822,3,111254,44
1022,825,12,109854,43
1022,826,7,110410,44
1022,832,19,194682,1
1022,840,10,110957,44
1022,841,9,108209,42
1022,842,9,111052,44
1022,844,1,109044,44
1022,846,5,113274,43
1022,847,15,111056,43
1022,848,5,111568,44
1023,1,3,85982,53
1023,8,15,84419,52
1023,9,17,85017,51
1023,20,13,82912,52
1023,154,16,86520,52
1023,807,5,83641,53
1023,815,7,84230,53
1023,817,4,83466,53
1023,822,2,83784,53
1023,825,14,92919,43
1023,826,6,106391,29
1023,830,8,84375,53
1023,832,6,90422,27
1023,840,12,84614,52
1023,841,9,88100,52
1023,842,11,84025,52
1023,844,1,83722,53
1023,846,10,84044,52
1023,847,14,85814,52
1023,848,6,83684,53
1024,1,4,105952,61
1024,8,12,110656,49
1024,9,16,108143,61
1024,20,1,106250,61
1024,154,11,113255,61
1024,807,9,106423,61
1024,815,10,109119,42
1024,817,14,114336,61
1024,822,5,105271,61
1024,825,17,111021,61
1024,826,15,108749,61
1024,830,3,106077,61
1024,832,12,113164,61
1024,840,13,112526,61
1024,841,10,106190,61
1024,842,8,106154,61
1024,844,2,107048,61
1024,846,7,106208,61
1024,847,17,108733,34
1024,848,6,106311,61
1025,1,1,98277,53
1025,8,13,99109,53
1025,9,16,123543,28
1025,20,2,103909,26
1025,807,10,98519,53
1025,815,7,98482,53
1025,817,18,108205,24
1025,822,2,97234,53
1025,825,8,98130,53
1025,826,12,98408,53
1025,830,4,97702,53
1025,832,6,98020,53
1025,840,11,98611,53
1025,841,15,99097,53
1025,842,14,99108,53
1025,844,3,96947,53
1025,846,9,98455,53
1025,847,13,119733,27
1025,848,5,97309,53
1026,1,3,92481,52
1026,8,14,93724,51
1026,9,19,97889,50
1026,20,2,92623,52
1026,154,15,96815,51
1026,807,10,97792,51
1026,815,9,96894,51
1026,817,7,94009,51
1026,822,1,93186,52
1026,825,17,93223,51
1026,826,12,94005,51
1026,830,18,99949,14
1026,832,5,93820,52
1026,840,11,97482,51
1026,841,16,92369,51
1026,842,8,97266,51
1026,844,6,95133,51
1026,846,13,95210,51
1026,847,18,97113,50
1026,848,4,93757,52
1027,1,1,80121,71
1027,8,15,86612,58
1027,9,18,81290,69
1027,20,2,80053,71
1027,154,17,81906,69
1027,807,11,92337,70
1027,815,7,80489,71
1027,817,8,80807,71
1027,822,3,80041,71
1027,825,15,84201,69
1027,826,9,84139,70
1027,830,6,81482,71
1027,832,13,80540,70
1027,840,12,81625,70
1027,841,14,81952,70
1027,842,10,80533,70
1027,844,4,79603,71
1027,846,20,89089,48
1027,847,16,81286,69
1027,848,5,83785,71
1028,1,2,100503,56
1028,8,12,101098,55
1028,9,19,109923,31
1028,20,7,102603,7
1028,154,15,104125,55
1028,807,9,100961,55
1028,815,11,105277,55
1028,817,6,101778,56
1028,822,1,100351,56
1028,825,16,100972,52
1028,826,10,102578,55
1028,830,3,100442,56
1028,832,8,105582,55
1028,840,13,104269,55
1028,841,14,104515,55
1028,842,15,135518,54
1028,844,4,100952,56
1028,846,7,100133,56
1028,847,17,101239,54
1028,848,5,100241,56
1029,1,2,77453,1
1029,8,8,81488,1
1029,9,19,85993,1
1029,20,3,77964,1
1029,154,7,81293,1
1029,807,16,84845,1
1029,815,15,84260,1
1029,817,13,83440,1
1029,822,4,78822,1
1029,825,9,82322,1
1029,826,17,85602,1
1029,830,1,76111,1
1029,832,18,85639,1
1029,840,14,83924,1
1029,841,10,82733,1
1029,842,6,80480,1
1029,844,11,83300,1
1029,846,12,83435,1
1029,847,13,74320,71
1029,848,5,79671,1
1030,1,1,102866,55
1030,8,13,103406,54
