race_id,driver_id,count
878,811,56
1057,830,45
149,21,66
131,21,70
160,21,61
1018,842,70
150,15,72
977,832,44
151,2,59
84,14,58
57,3,60
997,828,70
937,817,19
177,57,17
875,813,55
885,4,78
155,31,53
881,20,56
1024,826,61
886,820,67
866,17,70
983,807,55
961,830,53
974,836,57
88,8,53
30,21,43
48,11,52
125,59,20
228,71,63
1056,849,77
844,815,57
77,14,59
61,18,69
881,13,56
77,23,33
226,73,24
195,44,60
232,85,2
1080,840,64
960,18,1
875,1,55
158,60,40
202,64,74
962,828,60
142,14,55
148,4,7
881,815,56
917,18,71
873,819,59
19,22,55
1023,841,52
70,37,71
948,822,57
56,23,62
899,823,69
205,57,67
883,3,57
1078,840,57
892,154,53
117,23,70
74,13,61
25,1,70
190,56,53
1052,840,56
231,50,10
85,22,52
88,15,9
1040,1,53
75,35,51
977,836,70
161,30,60
58,13,66
74,24,62
1000,8,70
56,15,5
980,4,25
961,836,26
968,817,55
47,8,58
960,817,44
91,31,56
1083,822,20
968,815,55
70,29,69
863,811,54
988,828,54
20,15,57
1071,852,70
931,813,5
79,39,72
955,830,51
351,67,60
983,828,54
948,1,57
230,65,20
135,17,23
344,810,65
962,825,61
896,817,60
55,24,37
9,10,60
927,817,55
114,14,78
9,18,60
991,815,56
48,17,53
109,18,55
217,50,61
39,3,65
1067,839,57
9,9,60
955,154,50
1013,832,51
869,807,67
959,154,66
1057,842,51
13,10,53
851,813,68
112,50,62
346,1,52
1087,830,44
898,822,56
223,14,69
176,65,15
159,22,27
890,821,28
7,16,57
1004,822,53
345,24,57
842,2,56
226,84,34
17,1,20
1074,817,57
1055,4,65
147,56,78
112,44,41
918,16,54
963,835,56
110,42,24
75,8,66
89,23,56
944,20,71
4,10,57
232,57,72
957,826,52
102,21,69
1043,840,63
867,17,57
1088,846,72
995,830,68
237,35,52
26,9,39
189,22,56
221,63,66
990,822,57
902,18,55
939,1,32
996,8,53
862,18,56
165,41,69
993,822,66
1070,4,70
1063,822,1
875,30,55
933,830,70
179,14,65
179,25,64
46,22,68
214,64,58
1091,849,7
175,25,28
65,8,25
940,154,53
32,20,61
210,35,40
206,74,28
945,817,55
238,84,69
69,17,39
1006,832,56
200,30,71
163,18,62
25,8,70
167,23,52
1082,832,70
954,835,16
347,16,65
29,2,57
119,23,1
849,817,49
979,826,69
1010,848,57
342,812,68
974,840,71
1020,1,64
141,31,40
996,840,48
986,13,70
99,2,68
106,18,53
237,83,12
21,15,66
908,807,52
174,15,55
127,13,61
982,828,35
196,49,9
1052,846,56
962,821,60
896,819,35
56,30,62
1029,154,71
142,15,54
1051,20,56
874,814,53
994,828,78
856,815,54
136,31,76
213,63,46
342,20,78
897,18,55
232,22,71
1013,9,49
842,17,56
55,4,57
990,4,56
985,13,55
1001,828,43
28,17,70
96,30,60
42,19,72
101,32,66
870,807,69
177,25,5
187,65,40
860,8,58
123,44,53
999,815,67
985,840,55
918,154,54
102,11,69
914,817,44
201,75,36
198,74,41
1051,4,57
1088,848,72
221,65,67
173,56,52
116,52,58
180,35,34
891,13,44
871,5,43
1047,846,55
1020,8,64
131,35,8
161,14,60
899,815,71
90,11,57
1073,854,57
848,4,57
216,49,1
879,818,71
1008,815,70
168,64,29
158,48,57
82,13,67
168,18,45
1069,849,55
960,828,3
37,13,56
109,31,53
171,48,52
16,154,70
926,817,57
878,39,54
74,40,8
203,23,44
903,20,56
992,843,51
222,14,52
100,47,29
347,155,66
178,48,24
987,822,71
857,815,59
1000,822,70
986,843,30
355,2,55
930,1,66
884,813,65
1060,8,70
34,4,56
10,20,29
38,14,36
178,63,36
354,15,69
156,15,72
910,18,70
6,22,78
1045,832,57
220,49,71
10,8,70
220,64,67
992,807,10
961,822,53
355,10,43
12,2,44
1012,826,41
932,1,70
20,14,56
842,815,23
228,84,36
209,55,72
1054,839,66
983,830,56
1088,844,72
956,154,71
847,67,70
984,828,7
853,10,51
867,8,57
845,2,65
239,71,52
160,2,22
1043,826,63
180,69,67
163,55,65
195,64,20
124,11,12
992,817,39
192,21,71
904,13,65
100,31,60
875,818,55
98,47,70
2,3,31
160,37,49
72,22,49
67,29,18
140,35,27
4,7,57
962,831,60
874,30,53
929,154,57
999,4,65
855,808,53
147,21,43
156,59,72
224,73,56
226,14,72
1016,817,69
966,830,71
21,1,66
29,9,57
877,154,37
178,22,71
134,15,49
854,17,61
1006,842,55
152,54,23
1070,846,70
1034,822,52
70,14,14
868,13,52
352,67,53
1064,815,71
1010,830,58
980,839,44
224,71,58
1038,1,53
212,63,35
933,815,70
92,18,57
988,20,55
981,817,53
965,835,55
225,57,70
858,811,54
1021,847,68
844,155,58
9,22,60
72,27,52
205,23,53
1025,825,53
871,3,44
940,813,53
176,49,71
958,825,69
845,1,66
906,828,7
1043,832,63
197,71,42
908,821,9
210,64,53
152,18,45
1028,815,55
343,10,55
860,18,58
137,35,44
1022,1,44
1018,825,69
968,13,55
341,153,65
145,15,65
1071,841,70
87,30,71
882,823,55
104,21,53
989,840,58
70,4,71
121,2,52
180,14,69
852,30,44
896,824,58
6,21,78
154,22,36
908,828,11
874,807,53
13,22,53
354,9,70
24,4,44
116,18,59
182,15,60
37,3,42
31,9,53
966,835,70
3,2,56
140,14,7
116,30,60
183,15,70
191,35,57
906,154,59
93,44,61
124,59,15
884,13,66
1089,4,31
89,35,56
64,35,30
219,58,50
843,10,54
1026,807,51
134,63,48
199,68,56
907,826,24
166,56,70
198,65,70
131,15,70
906,822,70
917,154,63
870,813,69
880,8,58
961,18,52
958,821,69
229,44,75
995,807,67
955,8,51
905,1,78
948,828,38
911,820,43
218,49,44
847,153,70
188,63,44
1022,20,44
1000,839,69
1064,852,48
235,83,24
116,22,60
899,13,71
1045,841,56
2,10,31
202,74,13
180,68,41
71,32,57
168,63,45
903,4,56
1034,8,51
990,807,57
962,815,61
1035,817,51
91,14,56
1079,817,65
875,4,55
149,14,67
843,816,54
890,18,70
118,8,60
902,155,57
186,44,44
8,12,59
187,70,53
958,837,68
19,5,56
136,21,77
955,20,51
52,16,43
233,55,44
125,13,55
1063,840,1
54,34,33
81,11,58
864,811,12
53,13,57
915,818,53
1078,855,6
223,77,69
1086,844,70
200,56,71
1084,852,70
125,35,55
160,55,25
995,845,66
95,30,45
1075,830,50
97,10,68
898,823,55
164,18,16
891,821,44
1016,20,70
230,35,65
1077,817,62
997,817,53
36,5,57
226,56,72
848,2,56
163,23,29
174,35,56
979,8,70
1033,817,69
193,49,71
1044,840,58
958,154,69
1021,842,69
150,21,71
984,8,53
159,30,71
1017,841,52
208,30,72
885,821,78
1036,844,38
870,1,69
139,31,73
49,2,44
965,154,55
1067,852,57
897,824,53
852,817,13
847,22,70
34,22,56
931,1,78
132,63,51
969,4,50
42,1,73
869,17,67
199,75,58
217,77,77
3,18,56
354,811,69
879,813,1
1060,842,71
1037,846,44
1064,1,72
1037,817,44
61,22,11
894,154,55
1015,826,78
1017,20,53
60,3,60
345,20,57
211,50,60
216,63,33
883,819,56
69,24,52
82,31,67
114,30,78
886,818,69
979,840,69
976,830,12
844,18,58
994,4,52
219,65,38
177,21,61
124,14,33
1083,4,52
101,8,13
1087,854,43
204,25,24
212,64,53
138,13,16
203,49,44
64,37,2
896,815,60
997,840,69
122,15,73
1014,847,65
145,21,63
42,25,72
75,17,66
1081,20,51
901,807,56
41,3,70
878,17,16
994,842,78
929,3,57
1057,4,51
105,2,55
877,818,55
82,8,35
29,16,41
904,813,65
355,153,55
222,58,46
156,23,36
958,832,69
16,8,71
1054,854,64
901,8,55
1078,817,57
82,38,63
994,838,77
85,30,53
199,65,27
91,21,55
122,2,73
975,836,68
131,37,29
347,18,67
890,813,69
871,37,43
62,21,73
193,75,69
945,831,54
966,839,69
856,4,55
25,12,70
80,39,66
21,6,66
877,20,55
901,4,56
80,14,69
998,844,18
141,54,57
36,8,58
31,10,53
84,31,58
32,16,49
62,4,73
875,817,55
227,65,67
131,66,45
1018,815,70
153,15,75
122,17,21
183,71,70
1015,840,77
869,37,64
849,808,52
1022,841,42
874,817,53
1007,839,69
13,154,52
4,67,56
1012,9,54
353,29,53
172,48,72
105,41,35
879,10,70
354,30,71
173,63,52
161,41,36
233,14,61
973,13,64
1092,822,28
884,824,64
960,826,44
86,13,43
1032,154,70
35,21,69
844,813,57
887,8,52
208,65,72
353,17,18
188,21,48
222,76,3
136,37,75
90,47,13
346,3,52
964,815,53
1086,849,69
993,20,66
843,39,54
59,2,77
228,22,63
19,2,56
349,807,42
875,17,55
945,4,53
2,12,31
105,35,55
13,9,15
139,56,72
188,41,65
239,22,52
1064,847,69
69,29,50
1076,855,58
1071,846,70
150,49,71
1041,825,60
842,20,56
1084,20,70
970,830,56
1066,842,52
238,57,52
902,8,57
128,63,64
117,14,70
160,65,61
873,8,59
938,832,52
234,71,45
905,4,78
349,16,44
960,825,5
227,84,67
94,47,17
51,2,56
60,21,60
1044,842,57
891,813,43
354,24,49
1036,846,65
122,49,73
952,821,65
57,11,45
863,8,57
914,8,43
1036,839,65
1086,815,70
970,154,55
26,17,59
973,828,64
1082,848,70
21,3,41
85,42,53
217,65,77
1005,825,8
1006,815,56
71,23,56
1065,840,53
3,21,55
9,1,59
983,4,55
1031,832,71
987,1,71
91,32,55
214,15,70
346,10,50
38,15,57
986,839,70
998,1,52
186,48,43
216,56,1
846,16,77
842,13,56
193,22,70
343,15,32
1003,828,60
43,16,68
344,20,70
901,820,54
1059,847,52
1063,847,1
122,35,63
72,4,56
956,1,71
930,4,26
210,50,60
843,24,54
126,59,19
866,30,43
345,153,57
156,4,36
156,18,72
231,14,69
883,817,56
864,815,37
967,4,71
211,77,60
68,23,49
963,821,39
189,23,7
6,13,78
1023,1,53
67,4,43
985,826,55
1055,842,65
1019,841,18
853,15,51
224,83,42
113,14,69
133,21,59
209,79,37
119,30,66
166,55,70
934,8,51
165,49,32
885,824,58
69,26,48
1082,20,70
938,817,52
850,18,35
1044,844,58
23,14,7
1036,815,65
215,14,59
1003,830,61
1057,847,48
1008,20,71
165,18,68
862,808,55
38,1,57
205,75,65
1071,817,49
898,817,56
48,9,53
141,8,58
200,65,70
231,49,19
934,4,51
8,15,60
870,808,67
159,65,51
138,21,53
174,14,56
903,825,55
858,3,55
10,153,69
1040,849,52
353,3,18
41,24,54
217,21,42
1066,815,53
972,825,51
26,4,59
97,30,70
138,17,20
105,46,38
894,824,55
15,15,53
231,64,38
69,18,53
1053,822,30
931,4,41
1009,825,54
893,17,60
70,23,9
128,13,65
913,4,60
857,817,57
21,14,65
174,60,50
131,62,68
940,829,50
1092,839,28
1091,825,59
130,8,41
237,50,52
168,35,45
1040,20,52
874,154,51
927,833,53
868,813,51
83,11,69
981,815,53
988,836,54
76,4,78
1052,841,55
75,40,11
978,807,51
13,16,53
352,20,53
1033,840,70
346,155,52
943,822,71
918,18,55
125,22,39
1084,842,70
51,20,56
171,57,53
146,56,70
880,819,56
119,21,60
960,822,44
149,31,67
940,831,49
900,825,57
969,1,57
64,11,38
73,35,54
68,8,18
29,5,57
895,821,53
992,815,51
23,16,67
1016,807,69
118,50,58
201,21,45
927,815,55
1055,815,66
1081,852,50
140,2,52
886,822,69
30,9,44
983,825,55
994,840,76
126,31,71
909,16,47
349,9,44
937,829,42
184,63,45
952,825,65
344,155,1
1016,830,70
6,8,78
129,59,2
860,1,58
210,30,62
859,30,70
1041,826,60
139,14,73
915,4,53
21,5,21
94,44,33
51,21,56
60,22,59
29,18,56
140,11,53
895,814,53
212,65,64
217,56,76
987,843,40
1074,844,57
899,813,70
132,15,59
224,21,32
1062,20,70
955,828,50
350,15,46
1003,815,60
990,839,56
126,63,70
848,5,55
1032,844,4
986,154,69
961,20,53
887,3,52
933,18,8
882,822,56
48,1,53
343,812,52
896,821,59
1007,842,69
144,31,48
66,29,23
93,30,62
953,815,78
54,15,55
842,155,56
347,808,66
972,840,51
945,807,55
1040,846,52
141,44,58
913,3,13
171,30,53
106,31,53
1034,849,52
910,154,10
1063,852,1
106,23,53
881,817,51
33,13,67
856,10,54
49,17,44
908,820,50
207,75,56
932,815,69
204,68,52
964,13,53
1007,8,71
62,24,72
865,39,76
65,13,69
71,31,57
879,817,70
980,840,44
950,18,56
158,57,18
983,835,55
99,4,70
850,16,60
212,77,64
933,3,71
21,19,8
147,4,54
850,24,37
1078,842,45
982,825,50
884,822,65
